6
1,2,2,H,1
3,2,2,V,2
0,2,3,V,3
2,1,2,H,4
1,0,3,H,5
3,4,2,V,6
5,2,2,V,7
4,1,3,V,8
0,5,3,H,9
4,0,2,H,10
6
1,2,2,H,1
2,0,3,H,10
0,4,3,H,11
0,3,3,H,12
2,5,2,H,13
3,4,3,H,14
3,2,2,H,15
5,0,3,V,16
3,3,2,H,17
2,1,3,H,18
0,0,3,V,19
6
1,2,2,H,1
1,5,3,H,20
4,2,3,V,21
0,4,2,V,22
0,1,2,H,23
5,0,3,V,24
2,0,3,H,25
5,3,2,V,26
3,1,3,V,27
1,4,3,H,28
0,3,3,H,29
6
1,2,2,H,1
0,0,2,V,30
3,0,3,V,31
1,3,2,V,32
3,5,3,H,33
0,3,2,V,34
3,4,3,H,35
2,3,3,H,36
0,5,3,H,37
1,0,2,V,38
5,0,2,V,39
4,2,2,H,40
6
1,2,2,H,1
5,2,3,V,41
2,4,2,V,42
1,0,2,V,43
3,0,3,H,44
2,3,2,H,45
4,2,3,V,46
0,4,2,H,47
3,1,3,H,48
4,5,2,H,49
0,1,3,V,50
2,0,2,V,51
6
1,2,2,H,1
0,0,2,H,52
4,2,2,V,53
4,0,2,H,54
0,4,3,H,55
4,4,2,V,56
3,1,3,V,57
4,1,2,H,58
0,3,2,H,59
0,1,2,H,60
5,2,3,V,61
2,0,2,V,62
1,5,3,H,63
6
1,2,2,H,1
3,3,2,H,64
4,0,3,V,65
3,0,3,V,66
3,4,3,H,67
0,0,2,H,68
2,4,2,V,69
0,1,3,H,70
1,4,2,V,71
5,0,3,V,72
0,2,2,V,73
3,5,3,H,74
0,4,2,V,75
