filename,iterations,moves,solved,H/V,types,dimension
board0.csv,40,4,yes,3:1,0:2:2:0:0,6
board1.csv,116,7,yes,1:3,0:2:2:0:0,6
board10.csv,40,5,yes,1:3,0:2:2:0:0,6
board100.csv,72,6,yes,3:2,0:5:0:0:0,6
board101.csv,36,4,yes,3:1,0:2:2:0:0,6
board102.csv,59,5,yes,1:4,0:5:0:0:0,6
board103.csv,148,6,yes,2:3,0:5:0:0:0,6
board104.csv,47,4,yes,3:2,0:5:0:0:0,6
board105.csv,36,4,yes,3:1,0:2:2:0:0,6
board106.csv,12,4,yes,1:3,0:2:2:0:0,6
board107.csv,40,5,yes,1:3,0:2:2:0:0,6
board108.csv,104,7,yes,1:3,0:2:2:0:0,6
board109.csv,21,4,yes,2:2,0:2:2:0:0,6
board11.csv,21,4,yes,3:2,0:5:0:0:0,6
board110.csv,38,4,yes,3:1,0:2:2:0:0,6
board111.csv,108,6,yes,1:3,0:2:2:0:0,6
board112.csv,199,9,yes,1:3,0:2:2:0:0,6
board113.csv,83,6,yes,2:2,0:2:2:0:0,6
board114.csv,27,4,yes,2:3,0:5:0:0:0,6
board115.csv,98,8,yes,3:1,0:2:2:0:0,6
board116.csv,26,4,yes,3:1,0:2:2:0:0,6
board117.csv,179,7,yes,1:3,0:2:2:0:0,6
board118.csv,101,7,yes,3:1,0:2:2:0:0,6
board119.csv,129,8,yes,2:2,0:2:2:0:0,6
board12.csv,107,9,yes,1:3,0:2:2:0:0,6
board120.csv,12,-,no,2:2,0:2:2:0:0,6
board121.csv,113,5,yes,3:2,0:5:0:0:0,6
board122.csv,87,5,yes,3:1,0:2:2:0:0,6
board123.csv,48,5,yes,3:1,0:2:2:0:0,6
board124.csv,68,5,yes,2:2,0:2:2:0:0,6
board125.csv,45,5,yes,2:2,0:2:2:0:0,6
board126.csv,52,6,yes,1:3,0:2:2:0:0,6
board127.csv,36,6,yes,1:3,0:2:2:0:0,6
board128.csv,140,6,yes,1:3,0:2:2:0:0,6
board129.csv,79,5,yes,1:3,0:2:2:0:0,6
board13.csv,38,5,yes,2:2,0:2:2:0:0,6
board130.csv,45,4,yes,2:2,0:2:2:0:0,6
board131.csv,128,7,yes,1:3,0:2:2:0:0,6
