filename,iterations,moves,solved,H/V,types,dimension
board0.csv,169,-,no,5:4,2:3:2:1:1,6
board1.csv,403,7,yes,6:6,4:5:2:1:0,6
board10.csv,69,5,yes,4:5,2:4:1:1:1,6
board100.csv,24,-,no,3:5,2:3:0:1:2,6
board101.csv,744,-,no,5:5,3:4:2:0:1,6
board102.csv,8,-,no,6:1,1:1:2:2:1,6
board103.csv,118,-,no,4:4,1:2:3:1:1,6
board104.csv,154,5,yes,5:3,1:5:0:0:2,6
board105.csv,1799,14,yes,7:3,3:2:4:1:0,6
board106.csv,336,-,no,3:6,3:2:2:1:1,6
board107.csv,1700,-,no,6:3,2:3:1:2:1,6
board108.csv,548,9,yes,5:1,1:2:0:0:3,6
board109.csv,102,6,yes,4:3,0:2:1:3:1,6
board11.csv,234,5,yes,3:5,3:2:0:1:2,6
board110.csv,60,4,yes,2:8,2:5:1:2:0,6
board111.csv,145,6,yes,6:2,0:1:5:2:0,6
board112.csv,32,-,no,2:7,2:2:2:2:1,6
board113.csv,61,4,yes,4:5,2:4:1:1:1,6
board114.csv,137,7,yes,6:4,3:2:4:0:1,6
board115.csv,85,6,yes,2:6,0:4:2:1:1,6
board116.csv,176,-,no,6:2,2:1:3:1:1,6
board117.csv,4458,-,no,6:5,3:4:4:0:0,6
board118.csv,12,-,no,3:2,0:1:1:0:3,6
board119.csv,252,-,no,6:4,1:3:5:1:0,6
board12.csv,192,5,yes,5:4,3:3:0:2:1,6
board120.csv,1930,11,yes,5:3,1:3:2:1:1,6
board121.csv,548,12,yes,3:7,3:3:2:2:0,6
board122.csv,120,6,yes,7:4,4:5:0:1:1,6
board123.csv,960,-,no,4:4,2:2:1:2:1,6
board124.csv,50,4,yes,7:1,3:1:2:0:2,6
board125.csv,29,4,yes,5:4,1:6:0:1:1,6
board126.csv,532,-,no,3:5,1:2:3:1:1,6
board127.csv,32,-,no,3:3,0:2:1:1:2,6
board128.csv,2098,-,no,4:6,2:6:1:0:1,6
board129.csv,142,-,no,3:4,1:2:0:3:1,6
board13.csv,28,4,yes,4:3,0:3:1:2:1,6
board130.csv,25,4,yes,4:3,1:3:0:1:2,6
board131.csv,118,7,yes,4:3,1:2:2:0:2,6
board132.csv,1068,-,no,3:7,3:4:2:0:1,6
board133.csv,594,-,no,4:6,3:4:1:1:1,6
board134.csv,56,-,no,2:5,1:2:1:1:2,6
board135.csv,168,7,yes,4:3,0:1:3:3:0,6
board136.csv,1096,11,yes,4:4,0:4:1:3:0,6
board137.csv,910,10,yes,4:3,0:4:1:0:2,6
board138.csv,19,-,no,4:4,2:3:1:0:2,6
board139.csv,342,6,yes,5:4,2:4:1:1:1,6
board14.csv,56,-,no,6:4,0:6:3:1:0,6
board140.csv,24,-,no,4:2,0:1:0:2:3,6
board141.csv,546,-,no,9:4,5:5:2:1:0,6
board142.csv,1501,8,yes,6:3,3:2:2:1:1,6
board143.csv,410,6,yes,3:5,2:2:1:2:1,6
board144.csv,33,-,no,5:2,2:1:1:1:2,6
board145.csv,7938,-,no,6:3,1:4:2:2:0,6
board146.csv,456,-,no,4:4,1:2:1:3:1,6
board147.csv,246,6,yes,4:6,3:3:2:2:0,6
board148.csv,92,5,yes,4:3,1:1:2:2:1,6
board149.csv,171,-,no,4:4,1:2:2:3:0,6
board15.csv,10,4,yes,5:7,5:4:2:1:0,6
board150.csv,784,-,no,8:2,3:2:4:0:1,6
board151.csv,123,5,yes,4:3,2:1:1:1:2,6
board152.csv,133,5,yes,5:3,2:1:3:1:1,6
board153.csv,24,-,no,3:4,1:2:2:0:2,6
board154.csv,40,4,yes,3:5,1:4:0:2:1,6
board155.csv,36,-,no,4:3,1:1:2:2:1,6
board156.csv,52,-,no,3:5,2:2:1:2:1,6
board157.csv,28,4,yes,4:3,1:2:1:1:2,6
board158.csv,41,4,yes,3:3,0:1:1:3:1,6
board159.csv,12,-,no,4:3,0:2:1:4:0,6
board16.csv,534,6,yes,8:4,4:5:2:1:0,6
board160.csv,4,-,no,3:5,2:2:1:2:1,6
board161.csv,48,-,no,6:2,1:2:4:0:1,6
board162.csv,85,5,yes,3:7,4:3:1:1:1,6
