filename,iterations,moves,solved,H/V,types,dimension
board0.csv,131,8,yes,4:1,0:3:2:0:0,6
board1.csv,189,12,yes,3:2,0:3:2:0:0,6
board10.csv,43,4,yes,3:2,0:3:2:0:0,6
board100.csv,310,9,yes,3:2,0:3:2:0:0,6
board101.csv,208,7,yes,4:1,0:3:2:0:0,6
board102.csv,78,5,yes,1:4,0:3:2:0:0,6
board103.csv,351,8,yes,2:3,0:3:2:0:0,6
board104.csv,27,-,no,4:1,0:3:2:0:0,6
board105.csv,102,4,yes,4:1,0:3:2:0:0,6
board106.csv,31,4,yes,2:3,0:3:2:0:0,6
board107.csv,127,6,yes,2:3,0:3:2:0:0,6
board108.csv,28,4,yes,2:3,0:3:2:0:0,6
board109.csv,319,8,yes,3:2,0:3:2:0:0,6
board11.csv,150,5,yes,3:2,0:3:2:0:0,6
board110.csv,120,5,yes,2:3,0:3:2:0:0,6
board111.csv,126,6,yes,3:2,0:3:2:0:0,6
board112.csv,585,8,yes,2:3,0:3:2:0:0,6
board113.csv,108,6,yes,1:4,0:3:2:0:0,6
board114.csv,60,4,yes,3:2,0:3:2:0:0,6
board115.csv,67,6,yes,4:1,0:3:2:0:0,6
board116.csv,42,4,yes,3:2,0:3:2:0:0,6
board117.csv,14,4,yes,2:3,0:3:2:0:0,6
board118.csv,28,4,yes,2:3,0:3:2:0:0,6
board119.csv,66,-,no,3:2,0:3:2:0:0,6
board12.csv,44,4,yes,2:3,0:3:2:0:0,6
board120.csv,217,8,yes,4:1,0:3:2:0:0,6
board121.csv,130,5,yes,3:2,0:3:2:0:0,6
board122.csv,129,8,yes,2:3,0:3:2:0:0,6
board123.csv,84,-,no,3:2,0:3:2:0:0,6
board124.csv,55,7,yes,2:3,0:3:2:0:0,6
board125.csv,146,6,yes,3:2,0:3:2:0:0,6
board126.csv,65,4,yes,4:1,0:3:2:0:0,6
board127.csv,34,4,yes,3:2,0:3:2:0:0,6
board128.csv,166,5,yes,5:1,0:6:0:0:0,6
board129.csv,36,-,no,3:2,0:3:2:0:0,6
board13.csv,96,6,yes,2:3,0:3:2:0:0,6
board130.csv,27,4,yes,2:3,0:3:2:0:0,6
