filename,iterations,moves,solved,H/V,types,dimension
board0.csv,1200,14,yes,4:4,0:1:7:0:0,6
board1.csv,2294,12,yes,4:4,0:1:7:0:0,6
board10.csv,2387,9,yes,4:4,0:1:7:0:0,6
board100.csv,23,4,yes,6:2,0:1:7:0:0,6
board101.csv,265,9,yes,4:4,0:1:7:0:0,6
board102.csv,92,4,yes,6:2,0:1:7:0:0,6
board103.csv,1947,10,yes,4:4,0:1:7:0:0,6
board104.csv,2257,8,yes,6:2,0:1:7:0:0,6
board105.csv,120,-,no,5:3,0:1:7:0:0,6
board106.csv,264,-,no,6:2,0:1:7:0:0,6
board107.csv,326,5,yes,6:2,0:1:7:0:0,6
board108.csv,145,11,yes,4:4,0:1:7:0:0,6
board109.csv,2349,12,yes,4:4,0:1:7:0:0,6
board11.csv,288,-,no,6:2,0:1:7:0:0,6
board110.csv,1341,7,yes,5:3,0:1:7:0:0,6
board111.csv,64,4,yes,7:1,0:1:7:0:0,6
board112.csv,64,-,no,4:4,0:1:7:0:0,6
board113.csv,195,8,yes,5:3,0:1:7:0:0,6
board114.csv,2421,10,yes,4:4,0:1:7:0:0,6
board115.csv,2112,9,yes,5:3,0:1:7:0:0,6
board116.csv,704,6,yes,6:2,0:1:7:0:0,6
board117.csv,3311,10,yes,5:3,0:1:7:0:0,6
board118.csv,482,-,no,4:4,0:1:7:0:0,6
board119.csv,3389,9,yes,5:3,0:1:7:0:0,6
board12.csv,1200,19,yes,4:4,0:1:7:0:0,6
board120.csv,454,5,yes,6:2,0:1:7:0:0,6
board121.csv,2404,15,yes,4:4,0:1:7:0:0,6
board122.csv,3436,11,yes,5:3,0:1:7:0:0,6
board123.csv,32,-,no,6:2,0:1:7:0:0,6
board124.csv,950,6,yes,6:2,0:1:7:0:0,6
board125.csv,1498,8,yes,5:3,0:1:7:0:0,6
board126.csv,1070,7,yes,5:3,0:1:7:0:0,6
board127.csv,1233,10,yes,6:2,0:1:7:0:0,6
board128.csv,2312,12,yes,4:4,0:1:7:0:0,6
board129.csv,2384,12,yes,4:4,0:1:7:0:0,6
board13.csv,2282,11,yes,4:4,0:1:7:0:0,6
board130.csv,2177,10,yes,4:4,0:1:7:0:0,6
board131.csv,1516,8,yes,4:4,0:1:7:0:0,6
board132.csv,2221,11,yes,4:4,0:1:7:0:0,6
board133.csv,1821,10,yes,5:3,0:1:7:0:0,6
board134.csv,143,11,yes,6:2,0:1:7:0:0,6
board135.csv,295,6,yes,5:3,0:1:7:0:0,6
board136.csv,228,-,no,5:3,0:1:7:0:0,6
board137.csv,96,-,no,5:3,0:1:7:0:0,6
board138.csv,247,7,yes,5:3,0:1:7:0:0,6
board139.csv,56,-,no,5:3,0:1:7:0:0,6
board14.csv,1193,13,yes,4:4,0:1:7:0:0,6
board140.csv,907,8,yes,5:3,0:1:7:0:0,6
board141.csv,168,-,no,4:4,0:1:7:0:0,6
board142.csv,58,5,yes,5:3,0:1:7:0:0,6
board143.csv,111,6,yes,4:4,0:1:7:0:0,6
board144.csv,185,-,no,4:4,0:1:7:0:0,6
board145.csv,2378,12,yes,4:4,0:1:7:0:0,6
board146.csv,1696,9,yes,4:4,0:1:7:0:0,6
board147.csv,16,-,no,5:3,0:1:7:0:0,6
board148.csv,2205,11,yes,4:4,0:1:7:0:0,6
board149.csv,2260,11,yes,4:4,0:1:7:0:0,6
board15.csv,3126,12,yes,5:3,0:1:7:0:0,6
board150.csv,288,-,no,5:3,0:1:7:0:0,6
