filename,iterations,moves,solved,H/V,types,dimension
board0.csv,17,4,yes,4:2,0:1:0:5:0,6
board1.csv,12,-,no,4:2,0:1:0:5:0,6
board10.csv,116,-,no,4:2,0:1:0:5:0,6
board100.csv,13,-,no,4:2,0:1:0:5:0,6
board101.csv,22,-,no,4:2,0:1:0:5:0,6
board102.csv,17,4,yes,3:3,0:1:0:5:0,6
board103.csv,31,4,yes,3:3,0:1:0:5:0,6
board104.csv,184,-,no,3:3,0:1:0:5:0,6
board105.csv,84,-,no,3:3,0:1:0:5:0,6
board106.csv,37,4,yes,4:2,0:1:0:5:0,6
board107.csv,46,-,no,3:3,0:1:0:5:0,6
board108.csv,47,6,yes,2:4,0:1:0:5:0,6
board109.csv,123,7,yes,5:1,0:1:0:5:0,6
board11.csv,19,4,yes,2:4,0:1:0:5:0,6
board110.csv,12,-,no,2:4,0:1:0:5:0,6
board111.csv,6,-,no,2:4,0:1:0:5:0,6
board112.csv,18,4,yes,4:2,0:1:0:5:0,6
board113.csv,19,-,no,4:2,0:1:0:5:0,6
board114.csv,24,4,yes,2:4,0:1:0:5:0,6
board115.csv,12,-,no,2:4,0:1:0:5:0,6
board116.csv,12,-,no,3:3,0:1:0:5:0,6
board117.csv,22,-,no,3:3,0:1:0:5:0,6
board118.csv,18,-,no,3:3,0:1:0:5:0,6
board119.csv,61,-,no,5:1,0:1:0:5:0,6
board12.csv,19,4,yes,4:2,0:1:0:5:0,6
board120.csv,42,5,yes,4:2,0:1:0:5:0,6
board121.csv,22,-,no,3:3,0:1:0:5:0,6
board122.csv,60,16,yes,3:3,0:1:0:5:0,6
board123.csv,25,4,yes,2:4,0:1:0:5:0,6
board124.csv,18,-,no,6:0,0:1:0:5:0,6
board125.csv,20,4,yes,4:2,0:1:0:5:0,6
board126.csv,23,5,yes,3:3,0:1:0:5:0,6
board127.csv,46,-,no,3:3,0:1:0:5:0,6
board128.csv,86,15,yes,3:3,0:1:0:5:0,6
board129.csv,104,-,no,4:2,0:1:0:5:0,6
board13.csv,16,4,yes,2:4,0:1:0:5:0,6
board130.csv,55,7,yes,3:3,0:1:0:5:0,6
board131.csv,11,4,yes,3:3,0:1:0:5:0,6
board132.csv,70,6,yes,4:2,0:1:0:5:0,6
board133.csv,36,4,yes,3:3,0:1:0:5:0,6
board134.csv,16,4,yes,5:1,0:1:0:5:0,6
board135.csv,57,5,yes,4:2,0:1:0:5:0,6
board136.csv,43,7,yes,4:2,0:1:0:5:0,6
board137.csv,60,-,no,5:1,0:1:0:5:0,6
board138.csv,24,-,no,4:2,0:1:0:5:0,6
board139.csv,104,-,no,4:2,0:1:0:5:0,6
board14.csv,24,-,no,3:3,0:1:0:5:0,6
board140.csv,19,4,yes,2:4,0:1:0:5:0,6
board141.csv,35,4,yes,2:4,0:1:0:5:0,6
board142.csv,24,-,no,2:4,0:1:0:5:0,6
board143.csv,4,-,no,1:5,0:1:0:5:0,6
board144.csv,16,4,yes,4:2,0:1:0:5:0,6
board145.csv,15,4,yes,2:4,0:1:0:5:0,6
board146.csv,22,4,yes,4:2,0:1:0:5:0,6
board147.csv,184,-,no,3:3,0:1:0:5:0,6
board148.csv,31,4,yes,3:3,0:1:0:5:0,6
board149.csv,19,4,yes,2:4,0:1:0:5:0,6
board15.csv,24,-,no,3:3,0:1:0:5:0,6
board150.csv,40,4,yes,3:3,0:1:0:5:0,6
board151.csv,23,4,yes,5:1,0:1:0:5:0,6
board152.csv,33,4,yes,3:3,0:1:0:5:0,6
board153.csv,14,-,no,6:0,0:1:0:5:0,6
board154.csv,31,5,yes,3:3,0:1:0:5:0,6
board155.csv,44,7,yes,4:2,0:1:0:5:0,6
board156.csv,2,-,no,3:3,0:1:0:5:0,6
board157.csv,27,4,yes,3:3,0:1:0:5:0,6
board158.csv,12,-,no,2:4,0:1:0:5:0,6
board159.csv,21,5,yes,3:3,0:1:0:5:0,6
board16.csv,104,-,no,4:2,0:1:0:5:0,6
board160.csv,26,-,no,3:3,0:1:0:5:0,6
board161.csv,41,5,yes,4:2,0:1:0:5:0,6
board162.csv,18,-,no,6:0,0:1:0:5:0,6
board163.csv,54,-,no,4:2,0:1:0:5:0,6
board164.csv,45,4,yes,3:3,0:1:0:5:0,6
board165.csv,39,-,no,1:5,0:1:0:5:0,6
board166.csv,8,-,no,3:3,0:1:0:5:0,6
board167.csv,42,5,yes,4:2,0:1:0:5:0,6
board168.csv,78,6,yes,4:2,0:1:0:5:0,6
board169.csv,8,-,no,4:2,0:1:0:5:0,6
board17.csv,18,-,no,6:0,0:1:0:5:0,6
board170.csv,14,-,no,6:0,0:1:0:5:0,6
