filename,iterations,moves,solved,H/V,types,dimension
board0.csv,385,6,yes,4:2,0:4:2:0:0,6
board1.csv,137,6,yes,2:4,0:4:2:0:0,6
board10.csv,59,4,yes,3:3,0:4:2:0:0,6
board100.csv,1598,9,yes,3:3,0:4:2:0:0,6
board101.csv,929,7,yes,2:4,0:4:2:0:0,6
board102.csv,88,6,yes,2:4,0:4:2:0:0,6
board103.csv,573,6,yes,2:4,0:4:2:0:0,6
board104.csv,59,4,yes,5:1,0:4:2:0:0,6
board105.csv,691,9,yes,3:3,0:4:2:0:0,6
board106.csv,32,4,yes,5:1,0:4:2:0:0,6
board107.csv,147,5,yes,5:1,0:4:2:0:0,6
board108.csv,314,5,yes,2:5,0:7:0:0:0,6
board109.csv,1532,13,yes,4:2,0:4:2:0:0,6
board11.csv,73,4,yes,5:1,0:4:2:0:0,6
board110.csv,60,4,yes,5:1,0:4:2:0:0,6
board111.csv,260,7,yes,4:2,0:4:2:0:0,6
board112.csv,28,4,yes,4:2,0:4:2:0:0,6
board113.csv,502,8,yes,1:5,0:4:2:0:0,6
board114.csv,64,5,yes,3:3,0:4:2:0:0,6
board115.csv,64,5,yes,4:1,0:1:4:0:0,6
board116.csv,52,4,yes,3:3,0:4:2:0:0,6
board117.csv,507,6,yes,4:2,0:4:2:0:0,6
board118.csv,324,6,yes,3:3,0:4:2:0:0,6
board119.csv,219,6,yes,3:2,0:1:4:0:0,6
board12.csv,236,7,yes,1:5,0:4:2:0:0,6
board120.csv,41,4,yes,3:3,0:4:2:0:0,6
board121.csv,495,-,no,5:1,0:4:2:0:0,6
board122.csv,36,4,yes,4:3,0:7:0:0:0,6
board123.csv,22,4,yes,5:1,0:4:2:0:0,6
board124.csv,175,6,yes,3:3,0:4:2:0:0,6
board125.csv,524,7,yes,2:4,0:4:2:0:0,6
board126.csv,1086,9,yes,3:3,0:4:2:0:0,6
board127.csv,59,4,yes,5:1,0:4:2:0:0,6
board128.csv,99,5,yes,4:1,0:1:4:0:0,6
board129.csv,50,4,yes,5:2,0:7:0:0:0,6
board13.csv,380,6,yes,5:1,0:4:2:0:0,6
board130.csv,557,6,yes,3:3,0:4:2:0:0,6
board131.csv,490,6,yes,3:3,0:4:2:0:0,6
board132.csv,141,6,yes,4:2,0:4:2:0:0,6
board133.csv,91,5,yes,3:3,0:4:2:0:0,6
board134.csv,49,4,yes,3:3,0:4:2:0:0,6
board135.csv,158,5,yes,4:2,0:4:2:0:0,6
board136.csv,778,7,yes,3:3,0:4:2:0:0,6
board137.csv,165,5,yes,4:2,0:4:2:0:0,6
board138.csv,58,4,yes,4:2,0:4:2:0:0,6
board139.csv,65,4,yes,4:2,0:4:2:0:0,6
board14.csv,23,4,yes,2:4,0:4:2:0:0,6
board140.csv,414,-,no,2:4,0:4:2:0:0,6
board141.csv,45,4,yes,3:3,0:4:2:0:0,6
board142.csv,396,-,no,2:4,0:4:2:0:0,6
board143.csv,44,4,yes,4:2,0:4:2:0:0,6
board144.csv,42,4,yes,4:2,0:4:2:0:0,6
board145.csv,32,4,yes,3:3,0:4:2:0:0,6
board146.csv,137,5,yes,4:2,0:4:2:0:0,6
board147.csv,119,5,yes,3:3,0:4:2:0:0,6
board148.csv,391,6,yes,4:3,0:7:0:0:0,6
board149.csv,368,8,yes,2:4,0:4:2:0:0,6
board15.csv,349,5,yes,3:3,0:4:2:0:0,6
board150.csv,242,5,yes,4:2,0:4:2:0:0,6
board151.csv,1305,10,yes,1:5,0:4:2:0:0,6
board152.csv,344,11,yes,3:3,0:4:2:0:0,6
board153.csv,87,5,yes,2:4,0:4:2:0:0,6
board154.csv,224,6,yes,3:3,0:4:2:0:0,6
board155.csv,467,6,yes,2:4,0:4:2:0:0,6
board156.csv,405,7,yes,4:2,0:4:2:0:0,6
board157.csv,543,6,yes,5:1,0:4:2:0:0,6
board158.csv,574,9,yes,1:5,0:4:2:0:0,6
board159.csv,143,5,yes,4:2,0:4:2:0:0,6
board16.csv,83,6,yes,3:2,0:1:4:0:0,6
board160.csv,61,4,yes,5:1,0:4:2:0:0,6
board161.csv,42,5,yes,3:3,0:4:2:0:0,6
board162.csv,822,6,yes,3:3,0:4:2:0:0,6
board163.csv,524,21,yes,3:3,0:4:2:0:0,6
board164.csv,513,-,no,2:4,0:4:2:0:0,6
board165.csv,27,-,no,2:4,0:4:2:0:0,6
board166.csv,1606,9,yes,4:2,0:4:2:0:0,6
board167.csv,171,7,yes,3:2,0:1:4:0:0,6
board168.csv,17,4,yes,5:2,0:7:0:0:0,6
board169.csv,78,5,yes,3:3,0:4:2:0:0,6
board17.csv,1001,7,yes,2:4,0:4:2:0:0,6
board170.csv,379,7,yes,2:4,0:4:2:0:0,6
board171.csv,78,5,yes,2:4,0:4:2:0:0,6
board172.csv,89,9,yes,3:3,0:4:2:0:0,6
board173.csv,252,7,yes,3:3,0:4:2:0:0,6
board174.csv,1104,8,yes,3:3,0:4:2:0:0,6
board175.csv,63,11,yes,3:2,0:1:4:0:0,6
board176.csv,175,6,yes,3:3,0:4:2:0:0,6
board177.csv,162,5,yes,4:2,0:4:2:0:0,6
board178.csv,110,5,yes,5:1,0:4:2:0:0,6
board179.csv,272,6,yes,3:3,0:4:2:0:0,6
board18.csv,219,6,yes,3:3,0:4:2:0:0,6
board180.csv,333,15,yes,3:3,0:4:2:0:0,6
board181.csv,63,-,no,5:1,0:4:2:0:0,6
board182.csv,50,5,yes,4:2,0:4:2:0:0,6
board183.csv,53,4,yes,1:5,0:4:2:0:0,6
board184.csv,240,-,no,2:4,0:4:2:0:0,6
board185.csv,210,6,yes,4:2,0:4:2:0:0,6
board186.csv,175,-,no,2:4,0:4:2:0:0,6
board187.csv,484,7,yes,3:3,0:4:2:0:0,6
board188.csv,70,5,yes,3:2,0:1:4:0:0,6
board189.csv,85,5,yes,2:3,0:1:4:0:0,6
board19.csv,271,9,yes,2:3,0:1:4:0:0,6
board190.csv,114,6,yes,1:5,0:4:2:0:0,6
board191.csv,240,6,yes,3:3,0:4:2:0:0,6
board192.csv,308,9,yes,4:2,0:4:2:0:0,6
board193.csv,46,5,yes,3:3,0:4:2:0:0,6
board194.csv,26,4,yes,5:1,0:4:2:0:0,6
board195.csv,76,4,yes,4:2,0:4:2:0:0,6
board196.csv,193,5,yes,3:3,0:4:2:0:0,6
board197.csv,259,9,yes,2:3,0:1:4:0:0,6
board198.csv,288,-,no,4:2,0:4:2:0:0,6
board199.csv,89,5,yes,3:3,0:4:2:0:0,6
board2.csv,169,7,yes,3:3,0:4:2:0:0,6
board20.csv,365,9,yes,2:3,0:1:4:0:0,6
board200.csv,164,6,yes,4:2,0:4:2:0:0,6
board201.csv,374,5,yes,3:4,0:7:0:0:0,6
board202.csv,89,5,yes,2:4,0:4:2:0:0,6
board203.csv,544,-,no,3:3,0:4:2:0:0,6
board204.csv,124,5,yes,3:2,0:1:4:0:0,6
board205.csv,394,7,yes,2:3,0:1:4:0:0,6
board206.csv,69,6,yes,3:2,0:1:4:0:0,6
board207.csv,347,6,yes,4:2,0:4:2:0:0,6
board208.csv,41,4,yes,4:1,0:1:4:0:0,6
board209.csv,69,4,yes,5:1,0:4:2:0:0,6
board21.csv,137,8,yes,2:4,0:4:2:0:0,6
board210.csv,572,7,yes,2:4,0:4:2:0:0,6
board211.csv,33,4,yes,3:4,0:7:0:0:0,6
board212.csv,1548,11,yes,2:4,0:4:2:0:0,6
board213.csv,1852,8,yes,4:2,0:4:2:0:0,6
board214.csv,159,5,yes,4:2,0:4:2:0:0,6
board215.csv,723,10,yes,2:4,0:4:2:0:0,6
board216.csv,41,4,yes,2:4,0:4:2:0:0,6
board217.csv,378,7,yes,5:1,0:4:2:0:0,6
board218.csv,248,7,yes,3:3,0:4:2:0:0,6
board219.csv,49,4,yes,2:4,0:4:2:0:0,6
board22.csv,180,6,yes,4:2,0:4:2:0:0,6
board220.csv,41,4,yes,5:1,0:4:2:0:0,6
board221.csv,368,9,yes,1:4,0:1:4:0:0,6
board222.csv,83,4,yes,5:1,0:4:2:0:0,6
board223.csv,330,7,yes,3:3,0:4:2:0:0,6
board224.csv,208,6,yes,2:4,0:4:2:0:0,6
board225.csv,217,6,yes,3:3,0:4:2:0:0,6
board226.csv,98,6,yes,3:2,0:1:4:0:0,6
board227.csv,249,7,yes,3:2,0:1:4:0:0,6
board228.csv,935,9,yes,3:3,0:4:2:0:0,6
board229.csv,375,6,yes,2:4,0:4:2:0:0,6
board23.csv,114,5,yes,4:2,0:4:2:0:0,6
board230.csv,52,4,yes,3:3,0:4:2:0:0,6
board231.csv,65,4,yes,4:2,0:4:2:0:0,6
board232.csv,53,4,yes,4:2,0:4:2:0:0,6
board233.csv,162,5,yes,3:3,0:4:2:0:0,6
board234.csv,29,4,yes,2:4,0:4:2:0:0,6
board235.csv,404,-,no,3:3,0:4:2:0:0,6
board236.csv,24,6,yes,4:2,0:4:2:0:0,6
board237.csv,134,7,yes,3:3,0:4:2:0:0,6
board238.csv,1280,7,yes,4:2,0:4:2:0:0,6
board239.csv,426,-,no,2:4,0:4:2:0:0,6
board24.csv,51,4,yes,4:2,0:4:2:0:0,6
board240.csv,564,6,yes,3:3,0:4:2:0:0,6
board241.csv,105,7,yes,4:2,0:4:2:0:0,6
board242.csv,84,-,no,5:1,0:4:2:0:0,6
board243.csv,249,5,yes,1:5,0:4:2:0:0,6
board244.csv,39,5,yes,4:2,0:4:2:0:0,6
board245.csv,198,-,no,4:2,0:4:2:0:0,6
