filename,iterations,moves,solved,H/V,types,dimension
board0.csv,33,4,yes,2:2,0:3:1:0:0,6
board1.csv,25,4,yes,2:2,0:3:1:0:0,6
board10.csv,100,6,yes,2:2,0:3:1:0:0,6
board100.csv,29,4,yes,1:3,0:3:1:0:0,6
board101.csv,23,4,yes,2:2,0:3:1:0:0,6
board102.csv,69,5,yes,1:3,0:3:1:0:0,6
board103.csv,23,4,yes,3:1,0:3:1:0:0,6
board104.csv,64,5,yes,3:1,0:3:1:0:0,6
board105.csv,42,4,yes,3:1,0:3:1:0:0,6
board106.csv,59,5,yes,2:2,0:3:1:0:0,6
board107.csv,13,4,yes,1:3,0:3:1:0:0,6
board108.csv,78,5,yes,2:2,0:3:1:0:0,6
board109.csv,19,6,yes,1:3,0:3:1:0:0,6
board11.csv,95,6,yes,2:2,0:3:1:0:0,6
board110.csv,48,-,no,1:3,0:3:1:0:0,6
board111.csv,79,7,yes,1:3,0:3:1:0:0,6
board112.csv,44,6,yes,1:3,0:3:1:0:0,6
board113.csv,124,7,yes,2:2,0:3:1:0:0,6
board114.csv,93,5,yes,2:2,0:3:1:0:0,6
board115.csv,13,4,yes,2:2,0:3:1:0:0,6
board116.csv,28,4,yes,1:3,0:3:1:0:0,6
board117.csv,47,6,yes,1:3,0:3:1:0:0,6
board118.csv,58,5,yes,2:2,0:3:1:0:0,6
board119.csv,26,4,yes,1:3,0:3:1:0:0,6
board12.csv,50,4,yes,3:1,0:3:1:0:0,6
board120.csv,30,4,yes,1:3,0:3:1:0:0,6
board121.csv,51,4,yes,2:2,0:3:1:0:0,6
board122.csv,71,5,yes,1:3,0:3:1:0:0,6
board123.csv,107,6,yes,3:1,0:3:1:0:0,6
board124.csv,39,4,yes,2:2,0:3:1:0:0,6
board125.csv,125,6,yes,1:3,0:3:1:0:0,6
board126.csv,31,5,yes,1:3,0:3:1:0:0,6
board127.csv,168,7,yes,2:2,0:3:1:0:0,6
board128.csv,56,6,yes,2:2,0:3:1:0:0,6
board129.csv,25,4,yes,1:3,0:3:1:0:0,6
board13.csv,15,4,yes,2:2,0:3:1:0:0,6
board130.csv,39,4,yes,3:1,0:3:1:0:0,6
board131.csv,48,6,yes,1:3,0:3:1:0:0,6
board132.csv,27,-,no,2:2,0:3:1:0:0,6
board133.csv,179,6,yes,2:2,0:3:1:0:0,6
board134.csv,269,7,yes,1:3,0:3:1:0:0,6
board135.csv,21,4,yes,2:2,0:3:1:0:0,6
board136.csv,79,5,yes,2:2,0:3:1:0:0,6
board137.csv,52,4,yes,2:2,0:3:1:0:0,6
board138.csv,38,5,yes,2:2,0:3:1:0:0,6
board139.csv,92,6,yes,2:2,0:3:1:0:0,6
board14.csv,27,4,yes,1:3,0:3:1:0:0,6
board140.csv,71,5,yes,1:3,0:3:1:0:0,6
board141.csv,18,4,yes,2:2,0:3:1:0:0,6
board142.csv,88,5,yes,3:1,0:3:1:0:0,6
board143.csv,92,5,yes,3:1,0:3:1:0:0,6
board144.csv,50,7,yes,3:1,0:3:1:0:0,6
board145.csv,95,8,yes,2:2,0:3:1:0:0,6
board146.csv,56,4,yes,1:3,0:3:1:0:0,6
board147.csv,85,5,yes,2:2,0:3:1:0:0,6
board148.csv,32,4,yes,2:2,0:3:1:0:0,6
board149.csv,33,4,yes,2:2,0:3:1:0:0,6
board15.csv,126,6,yes,3:1,0:3:1:0:0,6
board150.csv,28,5,yes,1:3,0:3:1:0:0,6
board151.csv,75,6,yes,1:3,0:3:1:0:0,6
board152.csv,94,5,yes,2:2,0:3:1:0:0,6
board153.csv,54,6,yes,3:1,0:3:1:0:0,6
board154.csv,67,5,yes,1:3,0:3:1:0:0,6
board155.csv,138,7,yes,1:3,0:3:1:0:0,6
board156.csv,84,5,yes,2:2,0:3:1:0:0,6
board157.csv,54,5,yes,1:3,0:3:1:0:0,6
board158.csv,18,4,yes,2:2,0:3:1:0:0,6
board159.csv,57,6,yes,2:2,0:3:1:0:0,6
board16.csv,28,4,yes,2:2,0:3:1:0:0,6
board160.csv,31,5,yes,2:2,0:3:1:0:0,6
board161.csv,17,4,yes,2:2,0:3:1:0:0,6
board162.csv,46,6,yes,3:1,0:3:1:0:0,6
board163.csv,22,4,yes,2:2,0:3:1:0:0,6
board164.csv,50,4,yes,3:1,0:3:1:0:0,6
board165.csv,101,6,yes,1:3,0:3:1:0:0,6
board166.csv,100,5,yes,2:2,0:3:1:0:0,6
board167.csv,18,4,yes,1:3,0:3:1:0:0,6
board168.csv,33,4,yes,2:2,0:3:1:0:0,6
board169.csv,29,4,yes,3:1,0:3:1:0:0,6
board17.csv,105,6,yes,1:3,0:3:1:0:0,6
board170.csv,40,4,yes,3:1,0:3:1:0:0,6
board171.csv,161,7,yes,1:3,0:3:1:0:0,6
board172.csv,35,4,yes,2:2,0:3:1:0:0,6
board173.csv,25,4,yes,2:2,0:3:1:0:0,6
