filename,iterations,moves,solved,H/V,types,dimension
board0.csv,66,-,no,5:8,0:7:6:0:0,6
board1.csv,9,-,no,11:2,0:7:6:0:0,6
board10.csv,13,-,no,8:4,0:1:11:0:0,6
board100.csv,55,-,no,7:6,0:7:6:0:0,6
board101.csv,189,-,no,12:1,0:7:6:0:0,6
board102.csv,42,-,no,7:6,0:7:6:0:0,6
board103.csv,2,-,no,8:3,0:1:10:0:0,6
board104.csv,61,-,no,8:5,0:7:6:0:0,6
board105.csv,12,-,no,11:3,0:10:4:0:0,6
board106.csv,148,-,no,6:7,0:7:6:0:0,6
board107.csv,125,-,no,8:5,0:7:6:0:0,6
board108.csv,144,-,no,10:2,0:4:8:0:0,6
board109.csv,27,-,no,11:2,0:7:6:0:0,6
board11.csv,60,-,no,6:7,0:7:6:0:0,6
board110.csv,98,-,no,5:8,0:7:6:0:0,6
board111.csv,47,-,no,8:4,0:4:8:0:0,6
board112.csv,61,-,no,7:5,0:4:8:0:0,6
board113.csv,305,-,no,9:5,0:10:4:0:0,6
board114.csv,536,-,no,9:5,0:10:4:0:0,6
board115.csv,39,-,no,6:9,0:13:2:0:0,6
board116.csv,179,-,no,8:5,0:3:10:0:0,6
board117.csv,17,-,no,7:7,0:10:4:0:0,6
board118.csv,90,-,no,9:4,0:7:6:0:0,6
board119.csv,436,-,no,5:10,0:13:2:0:0,6
board12.csv,10,-,no,7:5,0:2:10:0:0,6
board120.csv,56,-,no,9:4,0:3:10:0:0,6
board121.csv,108,-,no,6:7,0:7:6:0:0,6
board122.csv,478,-,no,9:5,0:10:4:0:0,6
board123.csv,152,-,no,9:3,0:4:8:0:0,6
board124.csv,29,-,no,6:7,0:7:6:0:0,6
board125.csv,78,-,no,8:4,0:2:10:0:0,6
board126.csv,17,-,no,7:6,0:7:6:0:0,6
board127.csv,126,-,no,10:2,0:4:8:0:0,6
board128.csv,245,-,no,7:9,0:16:0:0:0,6
board129.csv,37,-,no,8:5,0:7:6:0:0,6
board13.csv,30,-,no,7:4,0:1:10:0:0,6
board130.csv,120,-,no,7:9,0:16:0:0:0,6
board131.csv,36,-,no,8:6,0:10:4:0:0,6
board132.csv,4,-,no,7:5,0:4:8:0:0,6
board133.csv,260,-,no,8:5,0:7:6:0:0,6
board134.csv,303,-,no,7:9,0:16:0:0:0,6
board135.csv,20,-,no,12:0,0:2:10:0:0,6
board136.csv,76,-,no,9:5,0:10:4:0:0,6
board137.csv,28,-,no,10:4,0:10:4:0:0,6
board138.csv,60,-,no,9:4,0:2:11:0:0,6
board139.csv,2,-,no,9:4,0:2:11:0:0,6
board14.csv,12,-,no,9:3,0:2:10:0:0,6
board140.csv,214,-,no,9:4,0:7:6:0:0,6
board141.csv,49,-,no,7:6,0:7:6:0:0,6
board142.csv,448,-,no,7:6,0:7:6:0:0,6
board143.csv,84,-,no,9:4,0:7:6:0:0,6
board144.csv,172,-,no,9:4,0:7:6:0:0,6
board145.csv,204,-,no,6:7,0:7:6:0:0,6
board146.csv,146,-,no,8:4,0:1:11:0:0,6
board147.csv,257,-,no,8:5,0:7:6:0:0,6
board148.csv,30,-,no,8:4,0:2:10:0:0,6
board149.csv,148,-,no,7:7,0:10:4:0:0,6
board15.csv,30,-,no,9:4,0:3:10:0:0,6
board150.csv,8,-,no,7:6,0:7:6:0:0,6
board151.csv,8,-,no,9:3,0:2:10:0:0,6
board152.csv,60,-,no,7:8,0:13:2:0:0,6
board153.csv,600,-,no,10:3,0:7:6:0:0,6
board154.csv,860,11,yes,9:5,0:10:4:0:0,6
board155.csv,7,-,no,8:4,0:1:11:0:0,6
board156.csv,8,-,no,9:3,0:2:10:0:0,6
board157.csv,502,-,no,9:5,0:10:4:0:0,6
board158.csv,383,-,no,9:4,0:7:6:0:0,6
board159.csv,528,-,no,6:7,0:7:6:0:0,6
board16.csv,7,-,no,9:4,0:2:11:0:0,6
board160.csv,20,-,no,9:3,0:2:10:0:0,6
board161.csv,3,-,no,6:7,0:7:6:0:0,6
board162.csv,33,-,no,8:6,0:10:4:0:0,6
board163.csv,45,-,no,9:5,0:10:4:0:0,6
board164.csv,130,-,no,8:4,0:2:10:0:0,6
board165.csv,13,-,no,7:5,0:2:10:0:0,6
board166.csv,15,-,no,10:2,0:4:8:0:0,6
board167.csv,54,-,no,10:2,0:4:8:0:0,6
board168.csv,51,-,no,8:5,0:7:6:0:0,6
board169.csv,20,-,no,8:4,0:1:11:0:0,6
board17.csv,1,-,no,8:6,0:10:4:0:0,6
board170.csv,9,-,no,10:1,0:1:10:0:0,6
board171.csv,133,-,no,9:6,0:13:2:0:0,6
board172.csv,201,-,no,7:8,0:13:2:0:0,6
board173.csv,30,-,no,7:5,0:2:10:0:0,6
board174.csv,20,-,no,8:4,0:2:10:0:0,6
board175.csv,18,-,no,9:5,0:10:4:0:0,6
board176.csv,499,-,no,6:8,0:10:4:0:0,6
board177.csv,45,-,no,8:5,0:7:6:0:0,6
board178.csv,100,-,no,6:6,0:4:8:0:0,6
board179.csv,186,-,no,6:7,0:7:6:0:0,6
board18.csv,128,-,no,7:7,0:10:4:0:0,6
board180.csv,404,-,no,6:7,0:7:6:0:0,6
board181.csv,80,-,no,7:7,0:10:4:0:0,6
board182.csv,44,-,no,9:5,0:10:4:0:0,6
board183.csv,1023,-,no,8:6,0:10:4:0:0,6
board184.csv,108,-,no,10:2,0:4:8:0:0,6
board185.csv,120,-,no,9:4,0:7:6:0:0,6
board186.csv,774,-,no,12:2,0:10:4:0:0,6
board187.csv,8,-,no,9:3,0:2:10:0:0,6
board188.csv,54,-,no,10:2,0:4:8:0:0,6
board189.csv,18,-,no,6:7,0:7:6:0:0,6
board19.csv,288,-,no,7:7,0:10:4:0:0,6
board190.csv,202,-,no,6:10,0:16:0:0:0,6
board191.csv,1,-,no,7:5,0:2:10:0:0,6
board192.csv,68,-,no,8:3,0:1:10:0:0,6
board193.csv,78,-,no,10:3,0:7:6:0:0,6
board194.csv,62,-,no,10:3,0:7:6:0:0,6
board195.csv,7,-,no,8:4,0:1:11:0:0,6
board196.csv,30,-,no,8:4,0:1:11:0:0,6
board197.csv,60,-,no,7:6,0:7:6:0:0,6
board198.csv,10,-,no,7:6,0:7:6:0:0,6
board199.csv,52,-,no,10:3,0:7:6:0:0,6
board2.csv,52,-,no,8:5,0:7:6:0:0,6
board20.csv,3,-,no,8:6,0:10:4:0:0,6
board200.csv,160,-,no,7:7,0:10:4:0:0,6
board201.csv,318,-,no,8:6,0:10:4:0:0,6
board202.csv,74,-,no,6:7,0:7:6:0:0,6
board203.csv,87,-,no,8:5,0:7:6:0:0,6
board204.csv,14,-,no,9:3,0:1:11:0:0,6
board205.csv,12,-,no,8:5,0:7:6:0:0,6
board206.csv,371,-,no,6:8,0:10:4:0:0,6
board207.csv,734,-,no,6:8,0:10:4:0:0,6
board208.csv,7,-,no,6:9,0:13:2:0:0,6
board209.csv,17,-,no,6:7,0:7:6:0:0,6
board21.csv,12,-,no,7:6,0:7:6:0:0,6
board210.csv,142,-,no,9:5,0:10:4:0:0,6
board211.csv,18,-,no,10:3,0:7:6:0:0,6
board212.csv,32,6,yes,8:8,0:16:0:0:0,6
board213.csv,30,-,no,8:4,0:2:10:0:0,6
board214.csv,28,-,no,8:5,0:7:6:0:0,6
board215.csv,43,-,no,4:9,0:7:6:0:0,6
board216.csv,28,-,no,7:6,0:7:6:0:0,6
board217.csv,24,-,no,7:6,0:7:6:0:0,6
board218.csv,30,-,no,6:8,0:10:4:0:0,6
board219.csv,444,-,no,9:6,0:13:2:0:0,6
board22.csv,213,-,no,7:7,0:10:4:0:0,6
board220.csv,518,-,no,8:5,0:7:6:0:0,6
board221.csv,2,-,no,7:5,0:2:10:0:0,6
board222.csv,15,-,no,5:7,0:4:8:0:0,6
board223.csv,687,-,no,8:5,0:7:6:0:0,6
board224.csv,22,-,no,6:7,0:7:6:0:0,6
board225.csv,36,-,no,9:7,0:16:0:0:0,6
board226.csv,364,8,yes,8:6,0:10:4:0:0,6
board227.csv,32,-,no,9:4,0:7:6:0:0,6
board228.csv,109,-,no,6:7,0:7:6:0:0,6
board229.csv,11,-,no,7:6,0:7:6:0:0,6
board23.csv,32,-,no,9:4,0:7:6:0:0,6
board230.csv,48,-,no,9:5,0:10:4:0:0,6
board231.csv,197,-,no,9:7,0:16:0:0:0,6
board232.csv,89,-,no,6:7,0:5:8:0:0,6
board233.csv,570,-,no,8:6,0:10:4:0:0,6
board234.csv,117,-,no,7:6,0:7:6:0:0,6
board235.csv,139,-,no,10:4,0:10:4:0:0,6
board236.csv,222,-,no,8:6,0:10:4:0:0,6
board237.csv,14,-,no,7:7,0:10:4:0:0,6
board238.csv,166,-,no,7:6,0:7:6:0:0,6
board239.csv,6,-,no,11:3,0:10:4:0:0,6
board24.csv,10,-,no,6:8,0:10:4:0:0,6
board240.csv,307,-,no,8:4,0:4:8:0:0,6
board241.csv,12,-,no,7:5,0:1:11:0:0,6
board242.csv,83,-,no,7:6,0:7:6:0:0,6
board243.csv,99,-,no,7:7,0:10:4:0:0,6
board244.csv,66,-,no,7:8,0:13:2:0:0,6
board245.csv,32,-,no,9:5,0:10:4:0:0,6
board246.csv,262,-,no,4:10,0:10:4:0:0,6
board247.csv,6,-,no,10:2,0:2:10:0:0,6
board248.csv,5,-,no,8:5,0:7:6:0:0,6
board249.csv,36,-,no,9:5,0:10:4:0:0,6
board25.csv,1,-,no,8:5,0:3:10:0:0,6
board250.csv,11,-,no,8:5,0:2:11:0:0,6
board251.csv,4,-,no,8:5,0:7:6:0:0,6
board252.csv,774,-,no,8:6,0:10:4:0:0,6
board253.csv,34,-,no,9:4,0:7:6:0:0,6
board254.csv,210,-,no,9:4,0:7:6:0:0,6
board255.csv,627,-,no,6:8,0:10:4:0:0,6
board256.csv,340,-,no,7:7,0:10:4:0:0,6
board257.csv,14,-,no,8:5,0:7:6:0:0,6
board258.csv,91,-,no,7:6,0:7:6:0:0,6
board259.csv,478,-,no,9:3,0:1:11:0:0,6
board26.csv,8,-,no,9:3,0:2:10:0:0,6
board260.csv,426,-,no,7:6,0:7:6:0:0,6
board261.csv,138,-,no,7:6,0:7:6:0:0,6
board262.csv,36,-,no,7:7,0:10:4:0:0,6
board263.csv,63,-,no,11:2,0:7:6:0:0,6
board264.csv,231,-,no,7:7,0:10:4:0:0,6
board265.csv,8,-,no,9:3,0:1:11:0:0,6
board266.csv,3,-,no,9:3,0:4:8:0:0,6
board267.csv,7,-,no,8:4,0:2:10:0:0,6
board268.csv,108,-,no,7:7,0:10:4:0:0,6
board269.csv,112,-,no,8:6,0:10:4:0:0,6
board27.csv,78,-,no,8:5,0:7:6:0:0,6
board270.csv,70,-,no,7:6,0:7:6:0:0,6
board271.csv,42,-,no,9:5,0:10:4:0:0,6
board272.csv,666,-,no,7:7,0:10:4:0:0,6
board273.csv,28,-,no,5:8,0:7:6:0:0,6
board274.csv,96,-,no,7:6,0:7:6:0:0,6
board275.csv,104,-,no,9:5,0:10:4:0:0,6
board276.csv,6,-,no,9:4,0:3:10:0:0,6
board277.csv,12,-,no,8:5,0:7:6:0:0,6
board278.csv,254,-,no,9:3,0:1:11:0:0,6
board279.csv,29,5,yes,7:6,0:7:6:0:0,6
board28.csv,32,-,no,10:3,0:3:10:0:0,6
board280.csv,147,-,no,11:3,0:10:4:0:0,6
board281.csv,70,-,no,7:7,0:10:4:0:0,6
board282.csv,43,-,no,8:4,0:4:8:0:0,6
board283.csv,134,-,no,9:4,0:7:6:0:0,6
board284.csv,52,-,no,11:2,0:7:6:0:0,6
board285.csv,138,-,no,9:4,0:7:6:0:0,6
board286.csv,1856,-,no,8:8,0:16:0:0:0,6
board287.csv,21,-,no,7:6,0:7:6:0:0,6
board288.csv,5,-,no,9:4,0:7:6:0:0,6
board289.csv,7,-,no,7:5,0:4:8:0:0,6
board29.csv,16,-,no,6:8,0:10:4:0:0,6
board290.csv,8,-,no,7:6,0:2:11:0:0,6
board291.csv,92,-,no,9:5,0:10:4:0:0,6
board292.csv,18,-,no,10:3,0:7:6:0:0,6
board293.csv,487,-,no,7:7,0:10:4:0:0,6
board294.csv,888,-,no,7:7,0:10:4:0:0,6
board295.csv,156,-,no,6:8,0:10:4:0:0,6
board296.csv,72,-,no,8:6,0:10:4:0:0,6
board297.csv,3,-,no,9:4,0:7:6:0:0,6
board298.csv,104,-,no,9:4,0:7:6:0:0,6
board299.csv,86,-,no,10:4,0:10:4:0:0,6
board3.csv,113,-,no,8:5,0:2:11:0:0,6
board30.csv,84,-,no,7:6,0:7:6:0:0,6
board300.csv,21,-,no,9:5,0:10:4:0:0,6
board301.csv,57,-,no,6:8,0:10:4:0:0,6
board302.csv,30,-,no,8:4,0:1:11:0:0,6
board303.csv,9,-,no,7:7,0:10:4:0:0,6
board304.csv,7,-,no,8:4,0:2:10:0:0,6
board305.csv,52,-,no,6:7,0:7:6:0:0,6
board306.csv,152,-,no,9:3,0:4:8:0:0,6
board307.csv,2,-,no,7:5,0:2:10:0:0,6
board308.csv,209,-,no,6:7,0:7:6:0:0,6
board309.csv,68,-,no,9:4,0:7:6:0:0,6
board31.csv,65,-,no,9:3,0:4:8:0:0,6
board310.csv,180,-,no,8:5,0:7:6:0:0,6
board311.csv,27,-,no,7:5,0:4:8:0:0,6
board312.csv,206,-,no,9:4,0:7:6:0:0,6
board313.csv,119,-,no,5:8,0:7:6:0:0,6
board314.csv,15,-,no,6:10,0:16:0:0:0,6
board315.csv,53,-,no,6:7,0:7:6:0:0,6
board316.csv,7,-,no,8:5,0:3:10:0:0,6
board317.csv,22,-,no,9:3,0:2:10:0:0,6
board318.csv,57,-,no,8:4,0:4:8:0:0,6
board319.csv,394,-,no,9:4,0:7:6:0:0,6
board32.csv,128,-,no,7:5,0:4:8:0:0,6
board320.csv,201,-,no,11:3,0:10:4:0:0,6
board321.csv,150,-,no,9:4,0:7:6:0:0,6
board322.csv,310,-,no,6:7,0:7:6:0:0,6
board323.csv,7,-,no,8:4,0:2:10:0:0,6
board324.csv,336,-,no,7:7,0:10:4:0:0,6
board325.csv,1,-,no,8:4,0:2:10:0:0,6
board326.csv,302,-,no,7:7,0:10:4:0:0,6
board327.csv,328,-,no,9:4,0:7:6:0:0,6
board328.csv,4,-,no,9:4,0:7:6:0:0,6
board329.csv,592,-,no,8:6,0:10:4:0:0,6
board33.csv,258,-,no,11:5,0:16:0:0:0,6
board330.csv,54,-,no,13:1,0:10:4:0:0,6
board331.csv,249,-,no,7:6,0:7:6:0:0,6
board332.csv,32,-,no,8:5,0:7:6:0:0,6
board333.csv,28,-,no,9:3,0:4:8:0:0,6
board334.csv,56,-,no,7:7,0:10:4:0:0,6
board335.csv,623,-,no,8:5,0:7:6:0:0,6
board336.csv,54,-,no,10:3,0:7:6:0:0,6
board337.csv,12,-,no,7:6,0:3:10:0:0,6
board338.csv,98,-,no,8:4,0:4:8:0:0,6
board339.csv,304,-,no,9:5,0:10:4:0:0,6
board34.csv,70,-,no,8:5,0:7:6:0:0,6
board340.csv,37,-,no,7:6,0:7:6:0:0,6
board341.csv,341,-,no,10:3,0:7:6:0:0,6
board342.csv,18,-,no,7:6,0:7:6:0:0,6
board343.csv,83,-,no,7:6,0:7:6:0:0,6
board344.csv,28,-,no,9:4,0:3:10:0:0,6
board345.csv,270,-,no,11:2,0:7:6:0:0,6
board346.csv,9,-,no,7:7,0:10:4:0:0,6
board347.csv,48,-,no,8:6,0:10:4:0:0,6
board348.csv,6,-,no,8:4,0:2:10:0:0,6
board349.csv,44,-,no,9:3,0:2:10:0:0,6
board35.csv,390,-,no,10:4,0:10:4:0:0,6
board350.csv,7,-,no,8:5,0:7:6:0:0,6
board351.csv,34,7,yes,9:4,0:3:10:0:0,6
board352.csv,48,-,no,8:4,0:1:11:0:0,6
board353.csv,422,-,no,5:9,0:10:4:0:0,6
board354.csv,15,-,no,8:6,0:10:4:0:0,6
board355.csv,47,5,yes,7:6,0:7:6:0:0,6
board356.csv,66,-,no,9:4,0:3:10:0:0,6
board357.csv,25,-,no,10:4,0:10:4:0:0,6
board358.csv,30,-,no,10:4,0:10:4:0:0,6
board359.csv,16,-,no,7:6,0:5:8:0:0,6
board36.csv,53,-,no,8:6,0:10:4:0:0,6
board360.csv,252,-,no,9:3,0:4:8:0:0,6
