filename,iterations,moves,solved,H/V,types,dimension
board0.csv,49,-,no,4:9,0:9:4:0:0,6
board1.csv,1501,-,no,8:4,0:6:6:0:0,6
board10.csv,1054,8,yes,9:4,0:9:4:0:0,6
board100.csv,124,-,no,7:5,0:6:6:0:0,6
board101.csv,120,6,yes,8:4,0:6:6:0:0,6
board102.csv,288,-,no,9:4,0:9:4:0:0,6
board103.csv,84,-,no,6:6,0:6:6:0:0,6
board104.csv,378,-,no,6:7,0:9:4:0:0,6
board105.csv,192,-,no,6:6,0:6:6:0:0,6
board106.csv,620,-,no,8:5,0:9:4:0:0,6
board107.csv,396,-,no,6:7,0:9:4:0:0,6
board108.csv,1039,-,no,6:6,0:6:6:0:0,6
board109.csv,680,-,no,6:7,0:9:4:0:0,6
board11.csv,5212,-,no,7:6,0:9:4:0:0,6
board110.csv,129,5,yes,7:7,0:12:2:0:0,6
board111.csv,240,-,no,9:3,0:6:6:0:0,6
board112.csv,366,-,no,8:4,0:6:6:0:0,6
board113.csv,192,-,no,6:6,0:6:6:0:0,6
board114.csv,36,-,no,11:2,0:9:4:0:0,6
board115.csv,40,-,no,6:6,0:6:6:0:0,6
board116.csv,1053,-,no,4:8,0:6:6:0:0,6
board117.csv,184,-,no,8:5,0:9:4:0:0,6
board118.csv,1804,-,no,7:5,0:6:6:0:0,6
board119.csv,2010,-,no,8:5,0:9:4:0:0,6
board12.csv,460,-,no,7:5,0:6:6:0:0,6
board120.csv,360,-,no,8:4,0:6:6:0:0,6
board121.csv,1438,-,no,7:6,0:9:4:0:0,6
board122.csv,324,6,yes,9:3,0:6:6:0:0,6
board123.csv,87,-,no,6:6,0:6:6:0:0,6
board124.csv,7,-,no,6:6,0:6:6:0:0,6
board125.csv,504,-,no,10:3,0:9:4:0:0,6
board126.csv,24,-,no,6:7,0:9:4:0:0,6
board127.csv,808,-,no,6:7,0:9:4:0:0,6
board128.csv,476,-,no,9:3,0:6:6:0:0,6
board129.csv,14,-,no,6:6,0:6:6:0:0,6
board13.csv,11,-,no,6:6,0:6:6:0:0,6
board130.csv,22,-,no,7:5,0:6:6:0:0,6
board131.csv,876,-,no,8:5,0:9:4:0:0,6
board132.csv,302,-,no,5:8,0:9:4:0:0,6
board133.csv,1440,10,yes,10:3,0:9:4:0:0,6
board134.csv,1004,-,no,7:5,0:6:6:0:0,6
board135.csv,248,-,no,7:5,0:6:6:0:0,6
board136.csv,2267,-,no,6:7,0:9:4:0:0,6
board137.csv,702,-,no,5:8,0:9:4:0:0,6
board138.csv,60,-,no,9:3,0:6:6:0:0,6
board139.csv,356,6,yes,8:5,0:9:4:0:0,6
board14.csv,108,-,no,8:5,0:9:4:0:0,6
board140.csv,473,-,no,5:8,0:9:4:0:0,6
board141.csv,3606,-,no,7:6,0:9:4:0:0,6
board142.csv,75,-,no,7:5,0:6:6:0:0,6
board143.csv,40,-,no,8:5,0:9:4:0:0,6
board144.csv,336,-,no,8:4,0:6:6:0:0,6
board145.csv,160,6,yes,11:2,0:9:4:0:0,6
board146.csv,755,-,no,7:4,0:3:8:0:0,6
board147.csv,422,-,no,8:4,0:6:6:0:0,6
board148.csv,80,-,no,8:5,0:9:4:0:0,6
board149.csv,717,-,no,7:5,0:6:6:0:0,6
board15.csv,32,-,no,7:6,0:9:4:0:0,6
board150.csv,93,6,yes,7:6,0:9:4:0:0,6
board151.csv,91,-,no,8:5,0:9:4:0:0,6
