filename,iterations,moves,solved,H/V,types,dimension
board0.csv,673,8,yes,5:4,0:4:5:0:0,6
board1.csv,152,5,yes,7:3,0:7:3:0:0,6
board10.csv,360,-,no,5:4,0:4:5:0:0,6
board100.csv,13981,-,no,5:5,0:7:3:0:0,6
board101.csv,409,5,yes,8:3,0:10:1:0:0,6
board102.csv,86,4,yes,6:3,0:4:5:0:0,6
board103.csv,478,-,no,7:4,0:10:1:0:0,6
board104.csv,202,12,yes,4:6,0:7:3:0:0,6
board105.csv,215,7,yes,6:4,0:7:3:0:0,6
board106.csv,38,5,yes,6:4,0:7:3:0:0,6
board107.csv,805,6,yes,6:3,0:4:5:0:0,6
board108.csv,1977,7,yes,4:6,0:7:3:0:0,6
board109.csv,300,-,no,3:6,0:4:5:0:0,6
board11.csv,1660,10,yes,3:7,0:7:3:0:0,6
board110.csv,4062,9,yes,6:4,0:7:3:0:0,6
board111.csv,2066,-,no,5:4,0:4:5:0:0,6
board112.csv,380,-,no,4:6,0:7:3:0:0,6
board113.csv,91,-,no,6:3,0:4:5:0:0,6
board114.csv,21,4,yes,7:3,0:7:3:0:0,6
board115.csv,589,-,no,6:3,0:4:5:0:0,6
board116.csv,1099,-,no,6:4,0:7:3:0:0,6
board117.csv,9142,26,yes,4:6,0:7:3:0:0,6
board118.csv,1482,-,no,4:5,0:4:5:0:0,6
board119.csv,56,-,no,5:4,0:4:5:0:0,6
board12.csv,2358,7,yes,5:5,0:7:3:0:0,6
board120.csv,70,-,no,5:5,0:7:3:0:0,6
board121.csv,921,-,no,5:5,0:7:3:0:0,6
board122.csv,1124,-,no,5:4,0:4:5:0:0,6
board123.csv,30,4,yes,5:5,0:7:3:0:0,6
board124.csv,32,-,no,3:6,0:4:5:0:0,6
board125.csv,6,-,no,4:5,0:4:5:0:0,6
board126.csv,1377,-,no,7:3,0:7:3:0:0,6
board127.csv,180,-,no,5:5,0:7:3:0:0,6
board128.csv,2319,-,no,4:5,0:4:5:0:0,6
board129.csv,162,-,no,2:7,0:4:5:0:0,6
board13.csv,784,5,yes,5:5,0:7:3:0:0,6
board130.csv,4122,-,no,3:7,0:7:3:0:0,6
board131.csv,475,6,yes,7:3,0:7:3:0:0,6
board132.csv,1204,8,yes,4:6,0:7:3:0:0,6
board133.csv,74,5,yes,8:1,0:4:5:0:0,6
board134.csv,22,4,yes,5:4,0:4:5:0:0,6
board135.csv,106,4,yes,7:3,0:7:3:0:0,6
board136.csv,1089,-,no,6:3,0:4:5:0:0,6
board137.csv,1645,10,yes,4:4,0:1:7:0:0,6
board138.csv,401,5,yes,4:6,0:7:3:0:0,6
board139.csv,523,6,yes,3:7,0:7:3:0:0,6
board14.csv,994,10,yes,5:4,0:4:5:0:0,6
board140.csv,124,6,yes,6:5,0:10:1:0:0,6
board141.csv,3138,-,no,3:6,0:4:5:0:0,6
board142.csv,1579,-,no,4:5,0:4:5:0:0,6
board143.csv,541,6,yes,3:6,0:4:5:0:0,6
board144.csv,1496,10,yes,5:4,0:4:5:0:0,6
board145.csv,824,-,no,6:3,0:4:5:0:0,6
board146.csv,5699,24,yes,6:4,0:7:3:0:0,6
