filename,iterations,moves,solved,H/V,types,dimension
board0.csv,28,-,no,9:4,0:5:8:0:0,6
board1.csv,9,-,no,5:10,0:11:4:0:0,6
board10.csv,27,-,no,5:9,0:8:6:0:0,6
board100.csv,18,-,no,5:9,0:8:6:0:0,6
board101.csv,27,-,no,7:6,0:5:8:0:0,6
board102.csv,18,-,no,8:7,0:11:4:0:0,6
board103.csv,23,-,no,8:6,0:8:6:0:0,6
board104.csv,8,-,no,5:9,0:8:6:0:0,6
board105.csv,37,-,no,7:7,0:8:6:0:0,6
board106.csv,1,-,no,7:6,0:5:8:0:0,6
board107.csv,6,-,no,10:5,0:11:4:0:0,6
board108.csv,30,-,no,8:6,0:8:6:0:0,6
board109.csv,35,-,no,6:8,0:8:6:0:0,6
board11.csv,16,-,no,8:5,0:5:8:0:0,6
board110.csv,26,-,no,7:7,0:8:6:0:0,6
board111.csv,11,-,no,8:6,0:8:6:0:0,6
board112.csv,25,-,no,7:7,0:8:6:0:0,6
board113.csv,37,-,no,6:8,0:8:6:0:0,6
board114.csv,1,-,no,8:5,0:5:8:0:0,6
board115.csv,39,-,no,10:4,0:8:6:0:0,6
board116.csv,30,-,no,7:7,0:8:6:0:0,6
board117.csv,1,-,no,8:7,0:11:4:0:0,6
board118.csv,7,-,no,8:7,0:11:4:0:0,6
board119.csv,45,-,no,9:5,0:8:6:0:0,6
board12.csv,11,-,no,6:8,0:8:6:0:0,6
board120.csv,4,-,no,10:4,0:8:6:0:0,6
board121.csv,6,-,no,6:8,0:8:6:0:0,6
board122.csv,34,-,no,7:7,0:8:6:0:0,6
board123.csv,3,-,no,7:8,0:11:4:0:0,6
board124.csv,27,-,no,7:7,0:8:6:0:0,6
board125.csv,38,-,no,9:5,0:8:6:0:0,6
board126.csv,5,-,no,5:9,0:8:6:0:0,6
board127.csv,20,-,no,7:7,0:8:6:0:0,6
board128.csv,49,-,no,8:7,0:11:4:0:0,6
board129.csv,1,-,no,7:7,0:8:6:0:0,6
board13.csv,39,-,no,10:4,0:8:6:0:0,6
board130.csv,39,-,no,9:5,0:8:6:0:0,6
