filename,iterations,moves,solved,H/V,types,dimension
board0.csv,276,6,yes,5:3,0:5:3:0:0,6
board1.csv,268,7,yes,5:3,0:5:3:0:0,6
board10.csv,1325,7,yes,4:5,0:8:1:0:0,6
board100.csv,4434,-,no,4:4,0:5:3:0:0,6
board101.csv,2721,-,no,4:4,0:5:3:0:0,6
board102.csv,2588,-,no,4:5,0:8:1:0:0,6
board103.csv,1485,8,yes,5:2,0:2:5:0:0,6
board104.csv,29,4,yes,4:4,0:5:3:0:0,6
board105.csv,501,-,no,5:2,0:2:5:0:0,6
board106.csv,576,-,no,2:6,0:5:3:0:0,6
board107.csv,18,4,yes,4:3,0:2:5:0:0,6
board108.csv,296,13,yes,3:5,0:5:3:0:0,6
board109.csv,103,6,yes,7:2,0:8:1:0:0,6
board11.csv,22,4,yes,5:2,0:2:5:0:0,6
board110.csv,244,-,no,6:2,0:5:3:0:0,6
board111.csv,76,6,yes,4:3,0:2:5:0:0,6
board112.csv,56,5,yes,4:4,0:5:3:0:0,6
board113.csv,177,-,no,4:3,0:2:5:0:0,6
board114.csv,2110,9,yes,4:3,0:2:5:0:0,6
board115.csv,494,6,yes,4:4,0:5:3:0:0,6
board116.csv,1107,-,no,6:2,0:5:3:0:0,6
board117.csv,614,11,yes,4:4,0:5:3:0:0,6
board118.csv,264,-,no,6:1,0:2:5:0:0,6
board119.csv,824,7,yes,4:3,0:2:5:0:0,6
board12.csv,125,6,yes,4:3,0:2:5:0:0,6
board120.csv,117,5,yes,4:4,0:5:3:0:0,6
board121.csv,102,4,yes,4:4,0:5:3:0:0,6
board122.csv,4755,9,yes,4:4,0:5:3:0:0,6
board123.csv,14,4,yes,4:4,0:5:3:0:0,6
board124.csv,200,5,yes,7:1,0:5:3:0:0,6
board125.csv,1780,9,yes,4:4,0:5:3:0:0,6
board126.csv,37,-,no,4:4,0:5:3:0:0,6
board127.csv,1182,7,yes,3:4,0:2:5:0:0,6
board128.csv,820,7,yes,2:6,0:5:3:0:0,6
board129.csv,181,11,yes,4:4,0:5:3:0:0,6
board13.csv,201,5,yes,3:6,0:8:1:0:0,6
board130.csv,147,5,yes,5:3,0:5:3:0:0,6
board131.csv,528,5,yes,5:3,0:5:3:0:0,6
board132.csv,2998,-,no,3:5,0:5:3:0:0,6
board133.csv,2190,-,no,4:4,0:5:3:0:0,6
board134.csv,121,5,yes,3:5,0:5:3:0:0,6
board135.csv,607,6,yes,4:4,0:5:3:0:0,6
board136.csv,85,4,yes,4:5,0:8:1:0:0,6
board137.csv,3133,8,yes,5:3,0:5:3:0:0,6
board138.csv,223,6,yes,7:1,0:5:3:0:0,6
board139.csv,637,8,yes,3:5,0:5:3:0:0,6
board14.csv,1904,9,yes,3:5,0:5:3:0:0,6
board140.csv,1092,9,yes,5:3,0:5:3:0:0,6
board141.csv,131,5,yes,4:4,0:5:3:0:0,6
board142.csv,31,4,yes,5:3,0:5:3:0:0,6
board143.csv,894,6,yes,6:2,0:5:3:0:0,6
board144.csv,818,6,yes,2:7,0:8:1:0:0,6
board145.csv,2695,-,no,5:3,0:5:3:0:0,6
board146.csv,87,4,yes,4:4,0:5:3:0:0,6
board147.csv,240,-,no,2:5,0:2:5:0:0,6
board148.csv,505,7,yes,5:3,0:5:3:0:0,6
board149.csv,224,15,yes,3:5,0:5:3:0:0,6
board15.csv,2076,7,yes,4:4,0:5:3:0:0,6
board150.csv,104,-,no,4:3,0:2:5:0:0,6
board151.csv,947,13,yes,6:2,0:5:3:0:0,6
board152.csv,435,6,yes,4:3,0:2:5:0:0,6
board153.csv,217,5,yes,4:4,0:5:3:0:0,6
board154.csv,163,4,yes,6:2,0:5:3:0:0,6
board155.csv,329,-,no,2:5,0:2:5:0:0,6
board156.csv,70,4,yes,5:3,0:5:3:0:0,6
board157.csv,41,4,yes,6:3,0:8:1:0:0,6
board158.csv,1110,8,yes,4:4,0:5:3:0:0,6
board159.csv,2658,-,no,4:4,0:5:3:0:0,6
board16.csv,866,7,yes,4:4,0:5:3:0:0,6
board160.csv,1479,-,no,3:5,0:5:3:0:0,6
board161.csv,2373,9,yes,4:4,0:5:3:0:0,6
board162.csv,102,8,yes,3:4,0:2:5:0:0,6
board163.csv,301,24,yes,3:4,0:2:5:0:0,6
board164.csv,288,6,yes,4:3,0:2:5:0:0,6
board165.csv,507,-,no,7:1,0:5:3:0:0,6
board166.csv,155,5,yes,4:4,0:5:3:0:0,6
board167.csv,448,-,no,5:3,0:5:3:0:0,6
board168.csv,549,-,no,3:5,0:5:3:0:0,6
board169.csv,2698,7,yes,4:4,0:5:3:0:0,6
board17.csv,2352,9,yes,6:3,0:8:1:0:0,6
board170.csv,3563,-,no,3:5,0:5:3:0:0,6
board171.csv,7,4,yes,4:4,0:5:3:0:0,6
board172.csv,772,15,yes,4:3,0:2:5:0:0,6
board173.csv,4642,10,yes,4:4,0:5:3:0:0,6
board174.csv,484,5,yes,4:4,0:5:3:0:0,6
board175.csv,48,4,yes,4:4,0:5:3:0:0,6
