filename,iterations,moves,solved,H/V,types,dimension
board0.csv,24736,-,no,8:4,0:9:3:0:0,6
board1.csv,6950,-,no,6:6,0:9:3:0:0,6
board10.csv,1602,9,yes,4:8,0:9:3:0:0,6
board100.csv,974,8,yes,8:3,0:6:5:0:0,6
board101.csv,564,-,no,8:4,0:9:3:0:0,6
board102.csv,1016,-,no,4:8,0:9:3:0:0,6
board103.csv,2418,-,no,7:4,0:6:5:0:0,6
board104.csv,54,-,no,7:6,0:12:1:0:0,6
board105.csv,233,-,no,5:6,0:6:5:0:0,6
board106.csv,3174,-,no,5:6,0:6:5:0:0,6
board107.csv,5164,9,yes,7:4,0:6:5:0:0,6
board108.csv,632,6,yes,7:4,0:6:5:0:0,6
board109.csv,648,-,no,6:5,0:6:5:0:0,6
board11.csv,1659,9,yes,5:5,0:3:7:0:0,6
board110.csv,10411,21,yes,4:8,0:9:3:0:0,6
board111.csv,434,-,no,5:7,0:9:3:0:0,6
board112.csv,828,6,yes,6:5,0:6:5:0:0,6
board113.csv,798,-,no,6:5,0:6:5:0:0,6
board114.csv,1090,-,no,3:8,0:6:5:0:0,6
board115.csv,3230,-,no,5:7,0:9:3:0:0,6
board116.csv,356,-,no,5:8,0:12:1:0:0,6
board117.csv,1294,11,yes,7:4,0:6:5:0:0,6
board118.csv,1093,-,no,5:7,0:9:3:0:0,6
board119.csv,4054,-,no,6:6,0:9:3:0:0,6
board12.csv,461,-,no,6:5,0:6:5:0:0,6
board120.csv,138,4,yes,7:4,0:6:5:0:0,6
board121.csv,39,4,yes,5:7,0:9:3:0:0,6
board122.csv,36,-,no,5:6,0:6:5:0:0,6
board123.csv,1712,-,no,6:6,0:9:3:0:0,6
board124.csv,114,5,yes,8:3,0:6:5:0:0,6
board125.csv,1063,-,no,4:7,0:6:5:0:0,6
board126.csv,4700,-,no,7:5,0:9:3:0:0,6
board127.csv,3067,13,yes,9:3,0:9:3:0:0,6
board128.csv,159,-,no,8:3,0:6:5:0:0,6
board129.csv,1460,-,no,4:7,0:6:5:0:0,6
board13.csv,763,7,yes,7:4,0:6:5:0:0,6
board130.csv,3345,8,yes,7:5,0:9:3:0:0,6
board131.csv,2351,-,no,8:3,0:6:5:0:0,6
board132.csv,4790,-,no,6:5,0:6:5:0:0,6
board133.csv,2302,-,no,7:3,0:3:7:0:0,6
board134.csv,3011,10,yes,6:5,0:6:5:0:0,6
board135.csv,379,5,yes,9:3,0:9:3:0:0,6
board136.csv,225,5,yes,9:3,0:9:3:0:0,6
board137.csv,226,-,no,4:7,0:6:5:0:0,6
board138.csv,299,-,no,4:7,0:6:5:0:0,6
board139.csv,5086,-,no,6:6,0:9:3:0:0,6
board14.csv,3018,-,no,4:7,0:6:5:0:0,6
board140.csv,189,7,yes,7:5,0:9:3:0:0,6
