filename,iterations,moves,solved,H/V,types,dimension
board0.csv,52,5,yes,3:1,0:1:0:0:3,6
board1.csv,66,5,yes,3:1,0:1:0:0:3,6
board10.csv,67,8,yes,3:1,0:1:0:0:3,6
board11.csv,76,7,yes,3:1,0:1:0:0:3,6
board12.csv,23,4,yes,2:2,0:1:0:0:3,6
board13.csv,3,-,no,2:2,0:1:0:0:3,6
board14.csv,12,4,yes,2:2,0:1:0:0:3,6
board15.csv,37,4,yes,3:1,0:1:0:0:3,6
board16.csv,8,-,no,2:2,0:1:0:0:3,6
board17.csv,4,-,no,2:2,0:1:0:0:3,6
board18.csv,25,7,yes,3:1,0:1:0:0:3,6
board19.csv,26,4,yes,3:1,0:1:0:0:3,6
board2.csv,22,4,yes,2:2,0:1:0:0:3,6
board20.csv,30,4,yes,3:1,0:1:0:0:3,6
board21.csv,6,-,no,2:2,0:1:0:0:3,6
board22.csv,25,4,yes,2:2,0:1:0:0:3,6
board23.csv,26,5,yes,2:2,0:1:0:0:3,6
board24.csv,12,4,yes,3:1,0:1:0:0:3,6
board25.csv,4,-,no,2:2,0:1:0:0:3,6
board26.csv,21,5,yes,3:1,0:1:0:0:3,6
board27.csv,28,7,yes,3:1,0:1:0:0:3,6
board28.csv,35,5,yes,2:2,0:1:0:0:3,6
board29.csv,8,-,no,4:0,0:1:0:0:3,6
board3.csv,40,9,yes,2:2,0:1:0:0:3,6
board30.csv,6,-,no,2:2,0:1:0:0:3,6
board31.csv,3,-,no,4:0,0:1:0:0:3,6
board32.csv,6,-,no,2:2,0:1:0:0:3,6
board33.csv,47,5,yes,3:1,0:1:0:0:3,6
board34.csv,68,6,yes,3:1,0:1:0:0:3,6
board35.csv,3,-,no,2:2,0:1:0:0:3,6
board36.csv,16,5,yes,2:2,0:1:0:0:3,6
board37.csv,6,-,no,2:2,0:1:0:0:3,6
board38.csv,62,6,yes,3:1,0:1:0:0:3,6
board39.csv,64,7,yes,3:1,0:1:0:0:3,6
board4.csv,2,-,no,1:3,0:1:0:0:3,6
board40.csv,21,11,yes,2:2,0:1:0:0:3,6
board41.csv,2,-,no,3:1,0:1:0:0:3,6
board42.csv,73,8,yes,3:1,0:1:0:0:3,6
board43.csv,31,4,yes,3:1,0:1:0:0:3,6
board44.csv,18,4,yes,3:1,0:1:0:0:3,6
board45.csv,28,5,yes,2:2,0:1:0:0:3,6
board46.csv,17,4,yes,3:1,0:1:0:0:3,6
board47.csv,8,-,no,4:0,0:1:0:0:3,6
board48.csv,28,5,yes,2:2,0:1:0:0:3,6
board49.csv,22,8,yes,3:1,0:1:0:0:3,6
board5.csv,64,7,yes,3:1,0:1:0:0:3,6
board50.csv,16,4,yes,3:1,0:1:0:0:3,6
board51.csv,6,-,no,2:2,0:1:0:0:3,6
board52.csv,37,10,yes,2:2,0:1:0:0:3,6
board53.csv,28,6,yes,3:1,0:1:0:0:3,6
board54.csv,19,4,yes,2:2,0:1:0:0:3,6
board55.csv,8,-,no,4:0,0:1:0:0:3,6
board56.csv,2,-,no,1:3,0:1:0:0:3,6
board57.csv,27,5,yes,3:1,0:1:0:0:3,6
board58.csv,6,-,no,1:3,0:1:0:0:3,6
board59.csv,25,4,yes,2:2,0:1:0:0:3,6
board6.csv,6,-,no,3:1,0:1:0:0:3,6
board60.csv,56,7,yes,3:1,0:1:0:0:3,6
board61.csv,28,4,yes,3:1,0:1:0:0:3,6
board62.csv,2,-,no,3:1,0:1:0:0:3,6
board63.csv,8,-,no,2:2,0:1:0:0:3,6
board64.csv,28,8,yes,3:1,0:1:0:0:3,6
board65.csv,4,-,no,2:2,0:1:0:0:3,6
board66.csv,3,-,no,4:0,0:1:0:0:3,6
board67.csv,28,8,yes,3:1,0:1:0:0:3,6
board68.csv,2,-,no,2:2,0:1:0:0:3,6
board69.csv,4,-,no,2:2,0:1:0:0:3,6
board7.csv,3,-,no,1:3,0:1:0:0:3,6
board70.csv,20,4,yes,2:2,0:1:0:0:3,6
board71.csv,21,4,yes,3:1,0:1:0:0:3,6
board72.csv,3,-,no,2:2,0:1:0:0:3,6
board73.csv,4,-,no,3:1,0:1:0:0:3,6
board74.csv,39,4,yes,3:1,0:1:0:0:3,6
board75.csv,21,4,yes,2:2,0:1:0:0:3,6
board76.csv,7,4,yes,3:1,0:1:0:0:3,6
board77.csv,2,-,no,1:3,0:1:0:0:3,6
board78.csv,30,4,yes,3:1,0:1:0:0:3,6
board79.csv,30,4,yes,3:1,0:1:0:0:3,6
board8.csv,6,-,no,2:2,0:1:0:0:3,6
board80.csv,6,-,no,2:2,0:1:0:0:3,6
board81.csv,2,-,no,1:3,0:1:0:0:3,6
board82.csv,57,6,yes,3:1,0:1:0:0:3,6
board83.csv,3,-,no,3:1,0:1:0:0:3,6
board84.csv,8,-,no,4:0,0:1:0:0:3,6
board85.csv,19,4,yes,2:2,0:1:0:0:3,6
board86.csv,2,-,no,2:2,0:1:0:0:3,6
board87.csv,2,-,no,1:3,0:1:0:0:3,6
board88.csv,16,6,yes,2:2,0:1:0:0:3,6
board89.csv,3,-,no,2:2,0:1:0:0:3,6
board9.csv,6,-,no,2:2,0:1:0:0:3,6
board90.csv,8,-,no,2:2,0:1:0:0:3,6
board91.csv,6,-,no,3:1,0:1:0:0:3,6
board92.csv,2,-,no,2:2,0:1:0:0:3,6
board93.csv,16,6,yes,2:2,0:1:0:0:3,6
board94.csv,29,5,yes,2:2,0:1:0:0:3,6
board95.csv,39,9,yes,2:2,0:1:0:0:3,6
board96.csv,22,9,yes,3:1,0:1:0:0:3,6
board97.csv,6,4,yes,3:1,0:1:0:0:3,6
board98.csv,52,5,yes,3:1,0:1:0:0:3,6
board99.csv,22,5,yes,1:3,0:1:0:0:3,6
mean,32.54237288135593,5.5423728813559325,0.59,154:82,0:59:0:0:177,dim
